"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ARG","Argentina","2009","2009",82.38127,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ARG","Argentina","2010","2010",83.42665,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ARG","Argentina","2017","2017",90.05675,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ARG","Argentina","2018","2018",90.07607,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ARG","Argentina","2019","2019",91.39246,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","SVK","Slovakia","2008","2008",96.32512,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","SVK","Slovakia","2009","2009",95.53216,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","SVK","Slovakia","2010","2010",95.20711,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","SVK","Slovakia","2017","2017",94.05549,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","SVK","Slovakia","2018","2018",92.99726,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","SVK","Slovakia","2019","2019",93.99861,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","COG","Congo","2018","2018",64.58743,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","GRC","Greece","2017","2017",96.42323,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","GRC","Greece","2018","2018",96.661,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","GRC","Greece","2019","2019",97.52033,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","PRY","Paraguay","2008","2008",97.63935,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","PRY","Paraguay","2009","2009",96.37412,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","PRY","Paraguay","2010","2010",96.61187,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","GUY","Guyana","2009","2009",92.3811,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","KNA","Saint Kitts and Nevis","2008","2008",97.92994,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","KNA","Saint Kitts and Nevis","2009","2009",99.81689,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","KNA","Saint Kitts and Nevis","2010","2010",98.85403,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","PNG","Papua New Guinea","2018","2018",70.92427,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SLV","El Salvador","2008","2008",89.95427,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SLV","El Salvador","2009","2009",90.59788,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","GIN","Guinea","2010","2010",27.52914,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","GIN","Guinea","2018","2018",28.66975,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","GIN","Guinea","2019","2019",28.54741,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","CPV","Cabo Verde","2009","2009",89.74414,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","CPV","Cabo Verde","2017","2017",85.54595,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","CPV","Cabo Verde","2018","2018",84.47826,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","CPV","Cabo Verde","2019","2019",82.73517,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MLI","Mali","2009","2009",65.09357,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MLI","Mali","2010","2010",65.87009,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MLI","Mali","2017","2017",64.27412,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MLI","Mali","2018","2018",56.27502,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","SWE","Sweden","2008","2008",97.33546,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","SWE","Sweden","2009","2009",96.93861,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","SWE","Sweden","2010","2010",97.1883,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","SWE","Sweden","2019","2019",96.84824,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PRT","Portugal","2017","2017",99.3374,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PRT","Portugal","2018","2018",99.24983,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PRT","Portugal","2019","2019",99.88471,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","SWZ","Eswatini","2009","2009",72.68304,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","SWZ","Eswatini","2010","2010",75.56477,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","NER","Niger","2008","2008",46.22585,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","NER","Niger","2009","2009",50.09158,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","NER","Niger","2010","2010",54.22563,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","NER","Niger","2017","2017",65.95995,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","NER","Niger","2018","2018",59.34589,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","NER","Niger","2019","2019",58.75782,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ECU","Ecuador","2009","2009",65.0964,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ECU","Ecuador","2010","2010",68.9411,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ECU","Ecuador","2017","2017",81.66684,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ECU","Ecuador","2018","2018",81.5277,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","ECU","Ecuador","2019","2019",78.98327,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","HND","Honduras","2017","2017",40.47652,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","HND","Honduras","2018","2018",38.3021,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","HND","Honduras","2019","2019",38.92389,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","GHA","Ghana","2008","2008",83.7503,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","GHA","Ghana","2009","2009",83.15378,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","GHA","Ghana","2017","2017",91.83244,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","GHA","Ghana","2018","2018",90.55731,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","GHA","Ghana","2019","2019",93.06817,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","BLZ","Belize","2008","2008",57.4579,"‡","UIS Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","BLZ","Belize","2009","2009",58.45326,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","BLZ","Belize","2010","2010",56.13688,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","BLZ","Belize","2017","2017",66.61113,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","BLZ","Belize","2018","2018",66.60237,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","BLZ","Belize","2019","2019",66.89495,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","CRI","Costa Rica","2017","2017",92.8469,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","CRI","Costa Rica","2018","2018",96.147,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","CRI","Costa Rica","2019","2019",96.98419,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MEX","Mexico","2008","2008",99.90384,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MEX","Mexico","2009","2009",99.87587,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MEX","Mexico","2010","2010",99.83745,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MEX","Mexico","2017","2017",99.66621,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MEX","Mexico","2018","2018",99.74401,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","MEX","Mexico","2019","2019",99.68294,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","PAN","Panama","2008","2008",87.66836,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","PAN","Panama","2009","2009",89.90584,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","PAN","Panama","2010","2010",91.7917,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","PAN","Panama","2017","2017",89.0571,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","TJK","Tajikistan","2009","2009",94.30305,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","TJK","Tajikistan","2010","2010",93.87199,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","TJK","Tajikistan","2017","2017",95.15313,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2008","2008",92.59602,"‡","UIS Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2009","2009",92.28234,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2010","2010",90.52732,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2017","2017",92.83641,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2018","2018",95.1102,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2019","2019",95.3544,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2010","2010",99.66513,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2017","2017",97.0069,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2018","2018",96.1463,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2019","2019",95.79852,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2008","2008",63.04008,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2009","2009",59.8582,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2010","2010",57.95068,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2017","2017",59.22035,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2018","2018",59.28394,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2019","2019",57.98836,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","ETH","Ethiopia","2008","2008",61.38782,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","ETH","Ethiopia","2009","2009",58.34706,"‡","UIS Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","ETH","Ethiopia","2010","2010",60.46636,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2008","2008",98.49405,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2009","2009",98.4762,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2010","2010",98.85345,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2017","2017",98.88181,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2018","2018",99.01641,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2019","2019",98.70624,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BRA","Brazil","2017","2017",84.64929,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BRA","Brazil","2018","2018",85.53671,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BRA","Brazil","2019","2019",86.04588,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2008","2008",91.55863,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2009","2009",91.02745,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2010","2010",92.61194,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2017","2017",89.15671,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2018","2018",87.67225,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2019","2019",88.42883,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2008","2008",93.89734,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2009","2009",91.70853,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2010","2010",93.20888,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2017","2017",99.80868,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2018","2018",99.99419,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2019","2019",96.34144,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","EGY","Egypt","2017","2017",67.47362,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","EGY","Egypt","2018","2018",68.08711,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","EGY","Egypt","2019","2019",68.67605,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","NIC","Nicaragua","2010","2010",80.8855,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","CMR","Cameroon","2017","2017",55.10657,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","CMR","Cameroon","2018","2018",51.14762,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2008","2008",90.34089,"‡","UIS Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2010","2010",90.54809,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2017","2017",91.75345,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2018","2018",92.11984,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2019","2019",92.22982,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2008","2008",96.33207,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2009","2009",96.41621,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2010","2010",95.25125,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2017","2017",92.0481,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2018","2018",92.50953,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2019","2019",92.95864,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2008","2008",98.26641,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2009","2009",98.15444,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2010","2010",97.83433,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2017","2017",95.58624,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2018","2018",95.56513,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2019","2019",95.58846,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2008","2008",94.44355,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2009","2009",92.59092,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2010","2010",93.45231,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2017","2017",89.57403,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2018","2018",89.34853,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2019","2019",88.53907,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2008","2008",94.19954,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2009","2009",96.23288,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2018","2018",98.7013,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2019","2019",96.98871,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2009","2009",74.73586,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2010","2010",77.14691,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2017","2017",79.09163,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2018","2018",78.07835,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2019","2019",78.85387,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","MOZ","Mozambique","2008","2008",41.37914,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","MOZ","Mozambique","2009","2009",41.95394,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","MOZ","Mozambique","2010","2010",43.23242,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2008","2008",95.91487,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2009","2009",93.51289,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2010","2010",97.16468,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2017","2017",85.83097,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2018","2018",83.05001,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2019","2019",81.52648,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2008","2008",89.42435,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2009","2009",88.04888,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2010","2010",90.68439,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2017","2017",94.64823,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2018","2018",95.02936,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2019","2019",95.12569,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2008","2008",79.69583,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2009","2009",81.30967,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2010","2010",82.77642,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2017","2017",87.5945,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2018","2018",87.2236,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2019","2019",86.99788,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","COM","Comoros","2017","2017",91.49993,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","COM","Comoros","2018","2018",87.64198,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","STP","Sao Tome and Principe","2008","2008",84.51381,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","STP","Sao Tome and Principe","2009","2009",83.63575,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","STP","Sao Tome and Principe","2010","2010",82.99688,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2008","2008",99.34042,"‡","UIS Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2009","2009",99.21719,"‡","UIS Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2010","2010",98.35373,"‡","UIS Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2017","2017",97.53902,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2018","2018",97.75542,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2019","2019",98.10341,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2008","2008",98.23192,"‡","UIS Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2009","2009",98.256,"‡","UIS Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2010","2010",98.65601,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2017","2017",97.95498,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2018","2018",98.50517,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2019","2019",97.97684,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","MDA","Republic of Moldova","2008","2008",91.26628,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","MDA","Republic of Moldova","2009","2009",90.94803,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","MDA","Republic of Moldova","2010","2010",91.42658,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2008","2008",99.62341,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2009","2009",98.39675,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2010","2010",96.59774,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2017","2017",98.59466,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2018","2018",99.07356,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2019","2019",99.73937,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","TGO","Togo","2008","2008",94.23678,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","TGO","Togo","2017","2017",93.99509,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","TGO","Togo","2018","2018",95.10527,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","TGO","Togo","2019","2019",95.2941,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2008","2008",99.17706,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2009","2009",98.99183,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2010","2010",98.71939,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2017","2017",99.10804,"+","National Estimation"
