"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LVA","Latvia","2018","2018",0.06838,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SVK","Slovakia","2009","2009",1.03799,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SVK","Slovakia","2018","2018",0.78738,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","DEU","Germany","2018","2018",1.26734,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CUW","Curaçao","2018","2018",1.61135,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AND","Andorra","2009","2009",0.02747,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AND","Andorra","2018","2018",0.00688,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","OMN","Oman","2009","2009",1.38002,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","JOR","Jordan","2009","2009",1.6525,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","JOR","Jordan","2018","2018",1.47594,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CZE","Czechia","2009","2009",1.92316,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CZE","Czechia","2018","2018",1.9045,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","TZA","United Republic of Tanzania","2009","2009",0.17236,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BRB","Barbados","2009","2009",0.13961,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHL","Chile","2009","2009",0.66382,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHL","Chile","2018","2018",1.38049,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ISL","Iceland","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ISL","Iceland","2018","2018",0.06117,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NOR","Norway","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NOR","Norway","2018","2018",0.03591,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SVN","Slovenia","2018","2018",0.76311,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","IRL","Ireland","2009","2009",2.2011,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","IRL","Ireland","2018","2018",1.15874,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2009","2009",1.32566,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2018","2018",1.51891,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2009","2009",0.47177,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2018","2018",0.42248,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MDV","Maldives","2009","2009",1.16505,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MDV","Maldives","2018","2018",0.66343,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","GIN","Guinea","2018","2018",0.11162,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","PRT","Portugal","2009","2009",1.24887,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","PRT","Portugal","2018","2018",1.06695,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2009","2009",0.5209,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2018","2018",0.9122,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","LUX","Luxembourg","2009","2009",0.86582,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","LUX","Luxembourg","2018","2018",0.79392,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SMR","San Marino","2018","2018",,"a","Category not applicable"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CAF","Central African Republic","2009","2009",0.02988,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FIN","Finland","2009","2009",1.27852,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FIN","Finland","2018","2018",1.34934,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SEN","Senegal","2009","2009",0.05416,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SEN","Senegal","2018","2018",0.02926,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","BTN","Bhutan","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","BTN","Bhutan","2018","2018",0.00672,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2009","2009",0.23687,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","LAO","Lao People's Democratic Republic","2009","2009",0.01564,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","IDN","Indonesia","2009","2009",1.69015,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MYS","Malaysia","2009","2009",1.65343,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MYS","Malaysia","2018","2018",1.52433,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MUS","Mauritius","2009","2009",0.04556,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MUS","Mauritius","2018","2018",0.0579,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CRI","Costa Rica","2009","2009",0.34308,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CRI","Costa Rica","2018","2018",0.30296,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","FJI","Fiji","2018","2018",1.53002,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","COL","Colombia","2009","2009",1.67246,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","COL","Colombia","2018","2018",1.69322,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","USA","United States of America","2018","2018",0.88693,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SGP","Singapore","2018","2018",0.09844,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BEL","Belgium","2009","2009",1.44829,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BEL","Belgium","2018","2018",1.48938,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LTU","Lithuania","2009","2009",0.08464,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LTU","Lithuania","2018","2018",0.11677,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2009","2009",0.72697,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",1.44041,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NPL","Nepal","2018","2018",0.72647,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","HUN","Hungary","2009","2009",0.99994,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","HUN","Hungary","2018","2018",0.65215,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","UKR","Ukraine","2018","2018",0.33472,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BGD","Bangladesh","2009","2009",0.77976,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EST","Estonia","2009","2009",1.49668,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EST","Estonia","2018","2018",1.4697,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","CAN","Canada","2018","2018",1.24319,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MDG","Madagascar","2009","2009",0.35595,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCD","Chad","2009","2009",1.36951,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCD","Chad","2018","2018",1.03007,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWE","Sweden","2009","2009",0.67515,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWE","Sweden","2018","2018",1.2122,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MCO","Monaco","2009","2009",0.0498,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","GHA","Ghana","2009","2009",1.08837,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DNK","Denmark","2009","2009",0.94985,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DNK","Denmark","2018","2018",0.43227,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SYR","Syrian Arab Republic","2009","2009",1.56258,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",1.15646,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2009","2009",1.35262,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",1.34347,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2009","2009",1.18057,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",1.04162,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHE","Switzerland","2009","2009",1.3756,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHE","Switzerland","2018","2018",1.44558,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2009","2009",2.24181,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SWZ","Eswatini","2018","2018",2.06729,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","DMA","Dominica","2009","2009",0.00611,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VGB","British Virgin Islands","2018","2018",0.82497,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GUY","Guyana","2009","2009",0.70382,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ZWE","Zimbabwe","2009","2009",0.22546,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUT","Austria","2018","2018",0.62455,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2009","2009",0.81329,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2018","2018",0.6679,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ISL","Iceland","2009","2009",0.72346,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ISL","Iceland","2018","2018",0.91964,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LBN","Lebanon","2009","2009",0.3215,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","GRC","Greece","2018","2018",0.66932,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JAM","Jamaica","2009","2009",0.07645,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JAM","Jamaica","2018","2018",0.24117,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IND","India","2009","2009",0.02377,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IND","India","2018","2018",0.02569,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PRT","Portugal","2009","2009",1.0309,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PRT","Portugal","2018","2018",0.77877,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BMU","Bermuda","2018","2018",0.61479,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","RWA","Rwanda","2018","2018",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ECU","Ecuador","2009","2009",0.18952,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GEO","Georgia","2018","2018",0.4122,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ESP","Spain","2009","2009",1.84204,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ESP","Spain","2018","2018",1.54602,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BGR","Bulgaria","2009","2009",0.79532,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BGR","Bulgaria","2018","2018",0.81375,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","KAZ","Kazakhstan","2018","2018",1.59549,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BLZ","Belize","2009","2009",0.52701,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BLZ","Belize","2018","2018",0.57251,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NER","Niger","2018","2018",0.07747,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MDA","Republic of Moldova","2009","2009",3.62634,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MDA","Republic of Moldova","2018","2018",1.99382,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SLV","El Salvador","2009","2009",0.5378,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","SLV","El Salvador","2018","2018",0.45143,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","TGO","Togo","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SVN","Slovenia","2018","2018",1.68691,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SEN","Senegal","2009","2009",0.01524,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SEN","Senegal","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LSO","Lesotho","2018","2018",2.18978,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SWE","Sweden","2009","2009",0.98071,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SWE","Sweden","2018","2018",0.91566,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",1.55362,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BMU","Bermuda","2018","2018",0.23477,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GRC","Greece","2018","2018",1.25325,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ARM","Armenia","2009","2009",0.43421,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","GHA","Ghana","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",2.01138,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","EST","Estonia","2009","2009",1.38997,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","EST","Estonia","2018","2018",0.75669,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ECU","Ecuador","2009","2009",0.46616,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ECU","Ecuador","2018","2018",0.74582,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CMR","Cameroon","2009","2009",0.09553,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CMR","Cameroon","2018","2018",0.06151,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GIN","Guinea","2009","2009",0.53182,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GIN","Guinea","2018","2018",0.49889,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SYR","Syrian Arab Republic","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BEL","Belgium","2018","2018",0.87793,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KHM","Cambodia","2009","2009",0.68363,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KHM","Cambodia","2018","2018",0.66412,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NOR","Norway","2009","2009",1.6124,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NOR","Norway","2018","2018",1.34341,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MAR","Morocco","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CUB","Cuba","2009","2009",0.03172,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",1.16134,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ROU","Romania","2009","2009",1.13192,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ROU","Romania","2018","2018",0.74653,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BWA","Botswana","2009","2009",0.46465,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ITA","Italy","2009","2009",1.95027,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ITA","Italy","2018","2018",2.04843,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MDG","Madagascar","2009","2009",0.51422,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLV","El Salvador","2018","2018",1.66459,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JAM","Jamaica","2009","2009",0.87226,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","JAM","Jamaica","2018","2018",0.80502,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","KOR","Republic of Korea","2018","2018",1.46319,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","GTM","Guatemala","2018","2018",0.11225,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZWE","Zimbabwe","2009","2009",0.11741,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PAK","Pakistan","2018","2018",0.59006,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LVA","Latvia","2009","2009",0.77083,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LVA","Latvia","2018","2018",0.73526,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","FRA","France","2018","2018",2.31282,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BLZ","Belize","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BLZ","Belize","2018","2018",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CAF","Central African Republic","2009","2009",0.28499,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARG","Argentina","2009","2009",1.81433,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARG","Argentina","2018","2018",1.43164,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","IND","India","2009","2009",0.04013,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","IND","India","2018","2018",0.07779,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ATG","Antigua and Barbuda","2009","2009",0.05969,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CYP","Cyprus","2009","2009",1.99593,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ISR","Israel","2009","2009",0.93122,,
